country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Austria,AT,2020-49,GISAID,23078,74,0.3,Yes,B.1.1.529,0,49,0.0
Austria,AT,2020-49,GISAID,23078,74,0.3,Yes,B.1.351,0,49,0.0
Austria,AT,2020-49,GISAID,23078,74,0.3,Yes,B.1.617.2,0,49,0.0
Austria,AT,2020-49,GISAID,23078,74,0.3,Yes,B.1.640,0,49,0.0
Austria,AT,2020-49,GISAID,23078,74,0.3,Yes,Other,49,49,100.0
Austria,AT,2020-49,GISAID,23078,74,0.3,Yes,P.1,0,49,0.0
Austria,AT,2020-49,GISAID,23078,74,0.3,Yes,UNK,25,,
Austria,AT,2020-50,GISAID,18701,18,0.1,Yes,B.1.1.529,0,14,0.0
Austria,AT,2020-50,GISAID,18701,18,0.1,Yes,B.1.351,0,14,0.0
Austria,AT,2020-50,GISAID,18701,18,0.1,Yes,B.1.617.2,0,14,0.0
Austria,AT,2020-50,GISAID,18701,18,0.1,Yes,B.1.640,0,14,0.0
Austria,AT,2020-50,GISAID,18701,18,0.1,Yes,Other,14,14,100.0
Austria,AT,2020-50,GISAID,18701,18,0.1,Yes,P.1,0,14,0.0
Austria,AT,2020-50,GISAID,18701,18,0.1,Yes,UNK,4,,
Austria,AT,2020-51,GISAID,14864,77,0.5,Yes,B.1.1.529,0,60,0.0
Austria,AT,2020-51,GISAID,14864,77,0.5,Yes,B.1.351,0,60,0.0
Austria,AT,2020-51,GISAID,14864,77,0.5,Yes,B.1.617.2,0,60,0.0
Austria,AT,2020-51,GISAID,14864,77,0.5,Yes,B.1.640,0,60,0.0
Austria,AT,2020-51,GISAID,14864,77,0.5,Yes,Other,60,60,100.0
Austria,AT,2020-51,GISAID,14864,77,0.5,Yes,P.1,0,60,0.0
Austria,AT,2020-51,GISAID,14864,77,0.5,Yes,UNK,17,,
Austria,AT,2020-52,GISAID,13340,180,1.3,Yes,B.1.1.529,0,90,0.0
Austria,AT,2020-52,GISAID,13340,180,1.3,Yes,B.1.351,1,90,1.1
Austria,AT,2020-52,GISAID,13340,180,1.3,Yes,B.1.617.2,0,90,0.0
Austria,AT,2020-52,GISAID,13340,180,1.3,Yes,B.1.640,0,90,0.0
Austria,AT,2020-52,GISAID,13340,180,1.3,Yes,Other,89,90,98.9
Austria,AT,2020-52,GISAID,13340,180,1.3,Yes,P.1,0,90,0.0
Austria,AT,2020-52,GISAID,13340,180,1.3,Yes,UNK,90,,
Austria,AT,2020-53,GISAID,14894,409,2.7,Yes,B.1.1.529,0,316,0.0
Austria,AT,2020-53,GISAID,14894,409,2.7,Yes,B.1.351,0,316,0.0
Austria,AT,2020-53,GISAID,14894,409,2.7,Yes,B.1.617.2,0,316,0.0
Austria,AT,2020-53,GISAID,14894,409,2.7,Yes,B.1.640,0,316,0.0
Austria,AT,2020-53,GISAID,14894,409,2.7,Yes,Other,316,316,100.0
Austria,AT,2020-53,GISAID,14894,409,2.7,Yes,P.1,0,316,0.0
Austria,AT,2020-53,GISAID,14894,409,2.7,Yes,UNK,93,,
Austria,AT,2021-01,GISAID,14633,255,1.7,Yes,B.1.1.529,0,219,0.0
Austria,AT,2021-01,GISAID,14633,255,1.7,Yes,B.1.351,0,219,0.0
Austria,AT,2021-01,GISAID,14633,255,1.7,Yes,B.1.617.2,0,219,0.0
Austria,AT,2021-01,GISAID,14633,255,1.7,Yes,B.1.640,0,219,0.0
Austria,AT,2021-01,GISAID,14633,255,1.7,Yes,Other,219,219,100.0
Austria,AT,2021-01,GISAID,14633,255,1.7,Yes,P.1,0,219,0.0
Austria,AT,2021-01,GISAID,14633,255,1.7,Yes,UNK,36,,
Austria,AT,2021-02,GISAID,10946,496,4.5,Yes,B.1.1.529,0,182,0.0
Austria,AT,2021-02,GISAID,10946,496,4.5,Yes,B.1.351,46,182,25.3
Austria,AT,2021-02,GISAID,10946,496,4.5,Yes,B.1.617.2,2,182,1.1
Austria,AT,2021-02,GISAID,10946,496,4.5,Yes,B.1.640,0,182,0.0
Austria,AT,2021-02,GISAID,10946,496,4.5,Yes,Other,134,182,73.6
Austria,AT,2021-02,GISAID,10946,496,4.5,Yes,P.1,0,182,0.0
Austria,AT,2021-02,GISAID,10946,496,4.5,Yes,UNK,314,,
Austria,AT,2021-03,GISAID,10165,868,8.5,Yes,B.1.1.529,0,97,0.0
Austria,AT,2021-03,GISAID,10165,868,8.5,Yes,B.1.351,38,97,39.2
Austria,AT,2021-03,GISAID,10165,868,8.5,Yes,B.1.617.2,0,97,0.0
Austria,AT,2021-03,GISAID,10165,868,8.5,Yes,B.1.640,0,97,0.0
Austria,AT,2021-03,GISAID,10165,868,8.5,Yes,Other,59,97,60.8
Austria,AT,2021-03,GISAID,10165,868,8.5,Yes,P.1,0,97,0.0
Austria,AT,2021-03,GISAID,10165,868,8.5,Yes,UNK,771,,
Austria,AT,2021-04,GISAID,9513,1566,16.5,Yes,B.1.1.529,0,264,0.0
Austria,AT,2021-04,GISAID,9513,1566,16.5,Yes,B.1.351,73,264,27.7
Austria,AT,2021-04,GISAID,9513,1566,16.5,Yes,B.1.617.2,0,264,0.0
Austria,AT,2021-04,GISAID,9513,1566,16.5,Yes,B.1.640,0,264,0.0
Austria,AT,2021-04,GISAID,9513,1566,16.5,Yes,Other,191,264,72.3
Austria,AT,2021-04,GISAID,9513,1566,16.5,Yes,P.1,0,264,0.0
Austria,AT,2021-04,GISAID,9513,1566,16.5,Yes,UNK,1302,,
Austria,AT,2021-05,GISAID,9119,976,10.7,Yes,B.1.1.529,0,133,0.0
Austria,AT,2021-05,GISAID,9119,976,10.7,Yes,B.1.351,4,133,3.0
Austria,AT,2021-05,GISAID,9119,976,10.7,Yes,B.1.617.2,0,133,0.0
Austria,AT,2021-05,GISAID,9119,976,10.7,Yes,B.1.640,0,133,0.0
Austria,AT,2021-05,GISAID,9119,976,10.7,Yes,Other,129,133,97.0
Austria,AT,2021-05,GISAID,9119,976,10.7,Yes,P.1,0,133,0.0
Austria,AT,2021-05,GISAID,9119,976,10.7,Yes,UNK,843,,
Austria,AT,2021-06,GISAID,9457,734,7.8,Yes,B.1.1.529,0,297,0.0
Austria,AT,2021-06,GISAID,9457,734,7.8,Yes,B.1.351,10,297,3.4
Austria,AT,2021-06,GISAID,9457,734,7.8,Yes,B.1.617.2,0,297,0.0
Austria,AT,2021-06,GISAID,9457,734,7.8,Yes,B.1.640,0,297,0.0
Austria,AT,2021-06,GISAID,9457,734,7.8,Yes,Other,287,297,96.6
Austria,AT,2021-06,GISAID,9457,734,7.8,Yes,P.1,0,297,0.0
Austria,AT,2021-06,GISAID,9457,734,7.8,Yes,UNK,437,,
Austria,AT,2021-07,GISAID,11635,588,5.1,Yes,B.1.1.529,0,195,0.0
Austria,AT,2021-07,GISAID,11635,588,5.1,Yes,B.1.351,5,195,2.6
Austria,AT,2021-07,GISAID,11635,588,5.1,Yes,B.1.617.2,0,195,0.0
Austria,AT,2021-07,GISAID,11635,588,5.1,Yes,B.1.640,0,195,0.0
Austria,AT,2021-07,GISAID,11635,588,5.1,Yes,Other,190,195,97.4
Austria,AT,2021-07,GISAID,11635,588,5.1,Yes,P.1,0,195,0.0
Austria,AT,2021-07,GISAID,11635,588,5.1,Yes,UNK,393,,
Austria,AT,2021-08,GISAID,14195,432,3.0,Yes,B.1.1.529,0,272,0.0
Austria,AT,2021-08,GISAID,14195,432,3.0,Yes,B.1.351,26,272,9.6
Austria,AT,2021-08,GISAID,14195,432,3.0,Yes,B.1.617.2,0,272,0.0
Austria,AT,2021-08,GISAID,14195,432,3.0,Yes,B.1.640,0,272,0.0
Austria,AT,2021-08,GISAID,14195,432,3.0,Yes,Other,246,272,90.4
Austria,AT,2021-08,GISAID,14195,432,3.0,Yes,P.1,0,272,0.0
Austria,AT,2021-08,GISAID,14195,432,3.0,Yes,UNK,160,,
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.1.529,0,260,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.351,29,260,11.2
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.617.2,0,260,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,B.1.640,0,260,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,Other,231,260,88.8
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,P.1,0,260,0.0
Austria,AT,2021-09,GISAID,16324,812,5.0,Yes,UNK,552,,
Austria,AT,2021-10,GISAID,18225,1558,8.5,Yes,B.1.1.529,0,382,0.0
Austria,AT,2021-10,GISAID,18225,1558,8.5,Yes,B.1.351,15,382,3.9
Austria,AT,2021-10,GISAID,18225,1558,8.5,Yes,B.1.617.2,0,382,0.0
Austria,AT,2021-10,GISAID,18225,1558,8.5,Yes,B.1.640,0,382,0.0
Austria,AT,2021-10,GISAID,18225,1558,8.5,Yes,Other,367,382,96.1
Austria,AT,2021-10,GISAID,18225,1558,8.5,Yes,P.1,0,382,0.0
Austria,AT,2021-10,GISAID,18225,1558,8.5,Yes,UNK,1176,,
Austria,AT,2021-11,GISAID,21094,1668,7.9,Yes,B.1.1.529,0,264,0.0
Austria,AT,2021-11,GISAID,21094,1668,7.9,Yes,B.1.351,1,264,0.4
Austria,AT,2021-11,GISAID,21094,1668,7.9,Yes,B.1.617.2,0,264,0.0
Austria,AT,2021-11,GISAID,21094,1668,7.9,Yes,B.1.640,0,264,0.0
Austria,AT,2021-11,GISAID,21094,1668,7.9,Yes,Other,263,264,99.6
Austria,AT,2021-11,GISAID,21094,1668,7.9,Yes,P.1,0,264,0.0
Austria,AT,2021-11,GISAID,21094,1668,7.9,Yes,UNK,1404,,
Austria,AT,2021-12,GISAID,22326,2116,9.5,Yes,B.1.1.529,0,239,0.0
Austria,AT,2021-12,GISAID,22326,2116,9.5,Yes,B.1.351,1,239,0.4
Austria,AT,2021-12,GISAID,22326,2116,9.5,Yes,B.1.617.2,0,239,0.0
Austria,AT,2021-12,GISAID,22326,2116,9.5,Yes,B.1.640,0,239,0.0
Austria,AT,2021-12,GISAID,22326,2116,9.5,Yes,Other,238,239,99.6
Austria,AT,2021-12,GISAID,22326,2116,9.5,Yes,P.1,0,239,0.0
Austria,AT,2021-12,GISAID,22326,2116,9.5,Yes,UNK,1877,,
Austria,AT,2021-13,GISAID,20788,1407,6.8,Yes,B.1.1.529,0,138,0.0
Austria,AT,2021-13,GISAID,20788,1407,6.8,Yes,B.1.351,3,138,2.2
Austria,AT,2021-13,GISAID,20788,1407,6.8,Yes,B.1.617.2,0,138,0.0
Austria,AT,2021-13,GISAID,20788,1407,6.8,Yes,B.1.640,0,138,0.0
Austria,AT,2021-13,GISAID,20788,1407,6.8,Yes,Other,135,138,97.8
Austria,AT,2021-13,GISAID,20788,1407,6.8,Yes,P.1,0,138,0.0
Austria,AT,2021-13,GISAID,20788,1407,6.8,Yes,UNK,1269,,
Austria,AT,2021-14,GISAID,17616,1108,6.3,Yes,B.1.1.529,0,186,0.0
Austria,AT,2021-14,GISAID,17616,1108,6.3,Yes,B.1.351,6,186,3.2
Austria,AT,2021-14,GISAID,17616,1108,6.3,Yes,B.1.617.2,0,186,0.0
Austria,AT,2021-14,GISAID,17616,1108,6.3,Yes,B.1.640,0,186,0.0
Austria,AT,2021-14,GISAID,17616,1108,6.3,Yes,Other,180,186,96.8
Austria,AT,2021-14,GISAID,17616,1108,6.3,Yes,P.1,0,186,0.0
Austria,AT,2021-14,GISAID,17616,1108,6.3,Yes,UNK,922,,
Austria,AT,2021-15,GISAID,16822,2674,15.9,Yes,B.1.1.529,0,153,0.0
Austria,AT,2021-15,GISAID,16822,2674,15.9,Yes,B.1.351,5,153,3.3
Austria,AT,2021-15,GISAID,16822,2674,15.9,Yes,B.1.617.2,2,153,1.3
Austria,AT,2021-15,GISAID,16822,2674,15.9,Yes,B.1.640,0,153,0.0
Austria,AT,2021-15,GISAID,16822,2674,15.9,Yes,Other,145,153,94.8
Austria,AT,2021-15,GISAID,16822,2674,15.9,Yes,P.1,1,153,0.7
Austria,AT,2021-15,GISAID,16822,2674,15.9,Yes,UNK,2521,,
Austria,AT,2021-16,GISAID,15048,3410,22.7,Yes,B.1.1.529,0,163,0.0
Austria,AT,2021-16,GISAID,15048,3410,22.7,Yes,B.1.351,1,163,0.6
Austria,AT,2021-16,GISAID,15048,3410,22.7,Yes,B.1.617.2,1,163,0.6
Austria,AT,2021-16,GISAID,15048,3410,22.7,Yes,B.1.640,0,163,0.0
Austria,AT,2021-16,GISAID,15048,3410,22.7,Yes,Other,161,163,98.8
Austria,AT,2021-16,GISAID,15048,3410,22.7,Yes,P.1,0,163,0.0
Austria,AT,2021-16,GISAID,15048,3410,22.7,Yes,UNK,3247,,
Austria,AT,2021-17,GISAID,12537,1795,14.3,Yes,B.1.1.529,0,157,0.0
Austria,AT,2021-17,GISAID,12537,1795,14.3,Yes,B.1.351,0,157,0.0
Austria,AT,2021-17,GISAID,12537,1795,14.3,Yes,B.1.617.2,4,157,2.5
Austria,AT,2021-17,GISAID,12537,1795,14.3,Yes,B.1.640,0,157,0.0
Austria,AT,2021-17,GISAID,12537,1795,14.3,Yes,Other,153,157,97.5
Austria,AT,2021-17,GISAID,12537,1795,14.3,Yes,P.1,0,157,0.0
Austria,AT,2021-17,GISAID,12537,1795,14.3,Yes,UNK,1638,,
Austria,AT,2021-18,GISAID,9021,1652,18.3,Yes,B.1.1.529,0,170,0.0
Austria,AT,2021-18,GISAID,9021,1652,18.3,Yes,B.1.351,1,170,0.6
Austria,AT,2021-18,GISAID,9021,1652,18.3,Yes,B.1.617.2,2,170,1.2
Austria,AT,2021-18,GISAID,9021,1652,18.3,Yes,B.1.640,0,170,0.0
Austria,AT,2021-18,GISAID,9021,1652,18.3,Yes,Other,167,170,98.2
Austria,AT,2021-18,GISAID,9021,1652,18.3,Yes,P.1,0,170,0.0
Austria,AT,2021-18,GISAID,9021,1652,18.3,Yes,UNK,1482,,
Austria,AT,2021-19,GISAID,5736,2104,36.7,Yes,B.1.1.529,0,424,0.0
Austria,AT,2021-19,GISAID,5736,2104,36.7,Yes,B.1.351,0,424,0.0
Austria,AT,2021-19,GISAID,5736,2104,36.7,Yes,B.1.617.2,1,424,0.2
Austria,AT,2021-19,GISAID,5736,2104,36.7,Yes,B.1.640,0,424,0.0
Austria,AT,2021-19,GISAID,5736,2104,36.7,Yes,Other,418,424,98.6
Austria,AT,2021-19,GISAID,5736,2104,36.7,Yes,P.1,5,424,1.2
Austria,AT,2021-19,GISAID,5736,2104,36.7,Yes,UNK,1680,,
Austria,AT,2021-20,GISAID,4156,1335,32.1,Yes,B.1.1.529,0,232,0.0
Austria,AT,2021-20,GISAID,4156,1335,32.1,Yes,B.1.351,2,232,0.9
Austria,AT,2021-20,GISAID,4156,1335,32.1,Yes,B.1.617.2,4,232,1.7
Austria,AT,2021-20,GISAID,4156,1335,32.1,Yes,B.1.640,0,232,0.0
Austria,AT,2021-20,GISAID,4156,1335,32.1,Yes,Other,220,232,94.8
Austria,AT,2021-20,GISAID,4156,1335,32.1,Yes,P.1,6,232,2.6
Austria,AT,2021-20,GISAID,4156,1335,32.1,Yes,UNK,1103,,
Austria,AT,2021-21,GISAID,3160,643,20.3,Yes,B.1.1.529,0,140,0.0
Austria,AT,2021-21,GISAID,3160,643,20.3,Yes,B.1.351,0,140,0.0
Austria,AT,2021-21,GISAID,3160,643,20.3,Yes,B.1.617.2,7,140,5.0
Austria,AT,2021-21,GISAID,3160,643,20.3,Yes,B.1.640,0,140,0.0
Austria,AT,2021-21,GISAID,3160,643,20.3,Yes,Other,128,140,91.4
Austria,AT,2021-21,GISAID,3160,643,20.3,Yes,P.1,5,140,3.6
Austria,AT,2021-21,GISAID,3160,643,20.3,Yes,UNK,503,,
Austria,AT,2021-22,GISAID,2424,511,21.1,Yes,B.1.1.529,0,110,0.0
Austria,AT,2021-22,GISAID,2424,511,21.1,Yes,B.1.351,2,110,1.8
Austria,AT,2021-22,GISAID,2424,511,21.1,Yes,B.1.617.2,36,110,32.7
Austria,AT,2021-22,GISAID,2424,511,21.1,Yes,B.1.640,0,110,0.0
Austria,AT,2021-22,GISAID,2424,511,21.1,Yes,Other,67,110,60.9
Austria,AT,2021-22,GISAID,2424,511,21.1,Yes,P.1,5,110,4.5
Austria,AT,2021-22,GISAID,2424,511,21.1,Yes,UNK,401,,
Austria,AT,2021-23,GISAID,1685,1000,59.3,Yes,B.1.1.529,0,271,0.0
Austria,AT,2021-23,GISAID,1685,1000,59.3,Yes,B.1.351,2,271,0.7
Austria,AT,2021-23,GISAID,1685,1000,59.3,Yes,B.1.617.2,131,271,48.3
Austria,AT,2021-23,GISAID,1685,1000,59.3,Yes,B.1.640,0,271,0.0
Austria,AT,2021-23,GISAID,1685,1000,59.3,Yes,Other,134,271,49.4
Austria,AT,2021-23,GISAID,1685,1000,59.3,Yes,P.1,4,271,1.5
Austria,AT,2021-23,GISAID,1685,1000,59.3,Yes,UNK,729,,
Austria,AT,2021-24,GISAID,1002,827,82.5,Yes,B.1.1.529,0,526,0.0
Austria,AT,2021-24,GISAID,1002,827,82.5,Yes,B.1.351,1,526,0.2
Austria,AT,2021-24,GISAID,1002,827,82.5,Yes,B.1.617.2,279,526,53.0
Austria,AT,2021-24,GISAID,1002,827,82.5,Yes,B.1.640,0,526,0.0
Austria,AT,2021-24,GISAID,1002,827,82.5,Yes,Other,244,526,46.4
Austria,AT,2021-24,GISAID,1002,827,82.5,Yes,P.1,2,526,0.4
Austria,AT,2021-24,GISAID,1002,827,82.5,Yes,UNK,301,,
Austria,AT,2021-25,GISAID,679,463,68.2,Yes,B.1.1.529,0,208,0.0
Austria,AT,2021-25,GISAID,679,463,68.2,Yes,B.1.351,0,208,0.0
Austria,AT,2021-25,GISAID,679,463,68.2,Yes,B.1.617.2,160,208,76.9
Austria,AT,2021-25,GISAID,679,463,68.2,Yes,B.1.640,0,208,0.0
Austria,AT,2021-25,GISAID,679,463,68.2,Yes,Other,48,208,23.1
Austria,AT,2021-25,GISAID,679,463,68.2,Yes,P.1,0,208,0.0
Austria,AT,2021-25,GISAID,679,463,68.2,Yes,UNK,255,,
Austria,AT,2021-26,GISAID,633,619,97.8,Yes,B.1.1.529,0,215,0.0
Austria,AT,2021-26,GISAID,633,619,97.8,Yes,B.1.351,0,215,0.0
Austria,AT,2021-26,GISAID,633,619,97.8,Yes,B.1.617.2,173,215,80.5
Austria,AT,2021-26,GISAID,633,619,97.8,Yes,B.1.640,0,215,0.0
Austria,AT,2021-26,GISAID,633,619,97.8,Yes,Other,42,215,19.5
Austria,AT,2021-26,GISAID,633,619,97.8,Yes,P.1,0,215,0.0
Austria,AT,2021-26,GISAID,633,619,97.8,Yes,UNK,404,,
Austria,AT,2021-27,GISAID,1093,613,56.1,Yes,B.1.1.529,0,277,0.0
Austria,AT,2021-27,GISAID,1093,613,56.1,Yes,B.1.351,0,277,0.0
Austria,AT,2021-27,GISAID,1093,613,56.1,Yes,B.1.617.2,265,277,95.7
Austria,AT,2021-27,GISAID,1093,613,56.1,Yes,B.1.640,0,277,0.0
Austria,AT,2021-27,GISAID,1093,613,56.1,Yes,Other,12,277,4.3
Austria,AT,2021-27,GISAID,1093,613,56.1,Yes,P.1,0,277,0.0
Austria,AT,2021-27,GISAID,1093,613,56.1,Yes,UNK,336,,
Austria,AT,2021-28,GISAID,2193,1088,49.6,Yes,B.1.1.529,0,440,0.0
Austria,AT,2021-28,GISAID,2193,1088,49.6,Yes,B.1.351,0,440,0.0
Austria,AT,2021-28,GISAID,2193,1088,49.6,Yes,B.1.617.2,435,440,98.9
Austria,AT,2021-28,GISAID,2193,1088,49.6,Yes,B.1.640,0,440,0.0
Austria,AT,2021-28,GISAID,2193,1088,49.6,Yes,Other,5,440,1.1
Austria,AT,2021-28,GISAID,2193,1088,49.6,Yes,P.1,0,440,0.0
Austria,AT,2021-28,GISAID,2193,1088,49.6,Yes,UNK,648,,
Austria,AT,2021-29,GISAID,2533,1345,53.1,Yes,B.1.1.529,0,349,0.0
Austria,AT,2021-29,GISAID,2533,1345,53.1,Yes,B.1.351,0,349,0.0
Austria,AT,2021-29,GISAID,2533,1345,53.1,Yes,B.1.617.2,346,349,99.1
Austria,AT,2021-29,GISAID,2533,1345,53.1,Yes,B.1.640,0,349,0.0
Austria,AT,2021-29,GISAID,2533,1345,53.1,Yes,Other,3,349,0.9
Austria,AT,2021-29,GISAID,2533,1345,53.1,Yes,P.1,0,349,0.0
Austria,AT,2021-29,GISAID,2533,1345,53.1,Yes,UNK,996,,
Austria,AT,2021-30,GISAID,3251,1396,42.9,Yes,B.1.1.529,0,387,0.0
Austria,AT,2021-30,GISAID,3251,1396,42.9,Yes,B.1.351,1,387,0.3
Austria,AT,2021-30,GISAID,3251,1396,42.9,Yes,B.1.617.2,381,387,98.4
Austria,AT,2021-30,GISAID,3251,1396,42.9,Yes,B.1.640,0,387,0.0
Austria,AT,2021-30,GISAID,3251,1396,42.9,Yes,Other,4,387,1.0
Austria,AT,2021-30,GISAID,3251,1396,42.9,Yes,P.1,1,387,0.3
Austria,AT,2021-30,GISAID,3251,1396,42.9,Yes,UNK,1009,,
Austria,AT,2021-31,GISAID,3667,1557,42.5,Yes,B.1.1.529,0,261,0.0
Austria,AT,2021-31,GISAID,3667,1557,42.5,Yes,B.1.351,0,261,0.0
Austria,AT,2021-31,GISAID,3667,1557,42.5,Yes,B.1.617.2,260,261,99.6
Austria,AT,2021-31,GISAID,3667,1557,42.5,Yes,B.1.640,0,261,0.0
Austria,AT,2021-31,GISAID,3667,1557,42.5,Yes,Other,0,261,0.0
Austria,AT,2021-31,GISAID,3667,1557,42.5,Yes,P.1,1,261,0.4
Austria,AT,2021-31,GISAID,3667,1557,42.5,Yes,UNK,1296,,
Austria,AT,2021-32,GISAID,5901,1969,33.4,Yes,B.1.1.529,0,299,0.0
Austria,AT,2021-32,GISAID,5901,1969,33.4,Yes,B.1.351,0,299,0.0
Austria,AT,2021-32,GISAID,5901,1969,33.4,Yes,B.1.617.2,297,299,99.3
Austria,AT,2021-32,GISAID,5901,1969,33.4,Yes,B.1.640,0,299,0.0
Austria,AT,2021-32,GISAID,5901,1969,33.4,Yes,Other,2,299,0.7
Austria,AT,2021-32,GISAID,5901,1969,33.4,Yes,P.1,0,299,0.0
Austria,AT,2021-32,GISAID,5901,1969,33.4,Yes,UNK,1670,,
Austria,AT,2021-33,GISAID,8065,1264,15.7,Yes,B.1.1.529,4,325,1.2
Austria,AT,2021-33,GISAID,8065,1264,15.7,Yes,B.1.351,0,325,0.0
Austria,AT,2021-33,GISAID,8065,1264,15.7,Yes,B.1.617.2,321,325,98.8
Austria,AT,2021-33,GISAID,8065,1264,15.7,Yes,B.1.640,0,325,0.0
Austria,AT,2021-33,GISAID,8065,1264,15.7,Yes,Other,0,325,0.0
Austria,AT,2021-33,GISAID,8065,1264,15.7,Yes,P.1,0,325,0.0
Austria,AT,2021-33,GISAID,8065,1264,15.7,Yes,UNK,939,,
Austria,AT,2021-34,GISAID,9436,2850,30.2,Yes,B.1.1.529,0,386,0.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,Yes,B.1.351,0,386,0.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,Yes,B.1.617.2,386,386,100.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,Yes,B.1.640,0,386,0.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,Yes,Other,0,386,0.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,Yes,P.1,0,386,0.0
Austria,AT,2021-34,GISAID,9436,2850,30.2,Yes,UNK,2464,,
Austria,AT,2021-35,GISAID,11306,2011,17.8,Yes,B.1.1.529,0,192,0.0
Austria,AT,2021-35,GISAID,11306,2011,17.8,Yes,B.1.351,1,192,0.5
Austria,AT,2021-35,GISAID,11306,2011,17.8,Yes,B.1.617.2,190,192,99.0
Austria,AT,2021-35,GISAID,11306,2011,17.8,Yes,B.1.640,0,192,0.0
Austria,AT,2021-35,GISAID,11306,2011,17.8,Yes,Other,0,192,0.0
Austria,AT,2021-35,GISAID,11306,2011,17.8,Yes,P.1,1,192,0.5
Austria,AT,2021-35,GISAID,11306,2011,17.8,Yes,UNK,1819,,
Austria,AT,2021-36,GISAID,14060,1618,11.5,Yes,B.1.1.529,0,261,0.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,Yes,B.1.351,0,261,0.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,Yes,B.1.617.2,261,261,100.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,Yes,B.1.640,0,261,0.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,Yes,Other,0,261,0.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,Yes,P.1,0,261,0.0
Austria,AT,2021-36,GISAID,14060,1618,11.5,Yes,UNK,1357,,
Austria,AT,2021-37,GISAID,13748,1226,8.9,Yes,B.1.1.529,0,246,0.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,Yes,B.1.351,0,246,0.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,Yes,B.1.617.2,246,246,100.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,Yes,B.1.640,0,246,0.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,Yes,Other,0,246,0.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,Yes,P.1,0,246,0.0
Austria,AT,2021-37,GISAID,13748,1226,8.9,Yes,UNK,980,,
Austria,AT,2021-38,GISAID,11763,848,7.2,Yes,B.1.1.529,1,256,0.4
Austria,AT,2021-38,GISAID,11763,848,7.2,Yes,B.1.351,0,256,0.0
Austria,AT,2021-38,GISAID,11763,848,7.2,Yes,B.1.617.2,255,256,99.6
Austria,AT,2021-38,GISAID,11763,848,7.2,Yes,B.1.640,0,256,0.0
Austria,AT,2021-38,GISAID,11763,848,7.2,Yes,Other,0,256,0.0
Austria,AT,2021-38,GISAID,11763,848,7.2,Yes,P.1,0,256,0.0
Austria,AT,2021-38,GISAID,11763,848,7.2,Yes,UNK,592,,
Austria,AT,2021-39,GISAID,12594,1706,13.5,Yes,B.1.1.529,0,181,0.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,Yes,B.1.351,0,181,0.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,Yes,B.1.617.2,181,181,100.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,Yes,B.1.640,0,181,0.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,Yes,Other,0,181,0.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,Yes,P.1,0,181,0.0
Austria,AT,2021-39,GISAID,12594,1706,13.5,Yes,UNK,1525,,
Austria,AT,2021-40,GISAID,12784,1113,8.7,Yes,B.1.1.529,0,226,0.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,Yes,B.1.351,0,226,0.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,Yes,B.1.617.2,226,226,100.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,Yes,B.1.640,0,226,0.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,Yes,Other,0,226,0.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,Yes,P.1,0,226,0.0
Austria,AT,2021-40,GISAID,12784,1113,8.7,Yes,UNK,887,,
Austria,AT,2021-41,GISAID,15360,1600,10.4,Yes,B.1.1.529,0,208,0.0
Austria,AT,2021-41,GISAID,15360,1600,10.4,Yes,B.1.351,0,208,0.0
Austria,AT,2021-41,GISAID,15360,1600,10.4,Yes,B.1.617.2,208,208,100.0
Austria,AT,2021-41,GISAID,15360,1600,10.4,Yes,B.1.640,0,208,0.0
